Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Suriname,SUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.1360284150591
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.5606718418582
Suriname,SUR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,23.1087156696286
Suriname,SUR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.8877079641769
Suriname,SUR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4796.53331389928
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2911807496.20227
Suriname,SUR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.753
Sweden,SWE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.32935387209544
Sweden,SWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.5906876161299
Sweden,SWE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.3608276845387
Sweden,SWE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,65.8437030741854
Sweden,SWE,Trade (% of GDP),NE.TRD.GNFS.ZS,83.2110028742464
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52837.9039778149
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,547054174235.876
Sweden,SWE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,80.296
Switzerland,CHE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.705477633321729
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.8279156756116
Switzerland,CHE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.7873157952398
Switzerland,CHE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,71.7504068814658
Switzerland,CHE,Trade (% of GDP),NE.TRD.GNFS.ZS,121.785977998371
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,85897.7843338323
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,741999406005.627
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,79.815
Syrian Arab Republic,SYR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.641863266624
Syrian Arab Republic,SYR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.2845402500224
Syrian Arab Republic,SYR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Syrian Arab Republic,SYR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,41.0735964833536
Syrian Arab Republic,SYR,Trade (% of GDP),NE.TRD.GNFS.ZS,48.4013621792551
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,537.090234611441
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,11156757922.0385
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,17.123
Tajikistan,TJK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.6904308448361
Tajikistan,TJK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.7965394725715
Tajikistan,TJK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,15.6258523576585
Tajikistan,TJK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,35.2521430281461
Tajikistan,TJK,Trade (% of GDP),NE.TRD.GNFS.ZS,55.7491040194954
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,852.330229562269
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,8133963813.07025
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,31.778
Tanzania,TZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.254901665343
Tanzania,TZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.0844502877132
Tanzania,TZA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.03212809036323
Tanzania,TZA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,34.2374729758264
Tanzania,TZA,Trade (% of GDP),NE.TRD.GNFS.ZS,27.9630151969884
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1104.16442871094
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,66068737786.0639
Tanzania,TZA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,77.57
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.7027667068553
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.2886495024055
Thailand,THA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,25.55368553489
Thailand,THA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,58.0085837907392
Thailand,THA,Trade (% of GDP),NE.TRD.GNFS.ZS,97.7996948626876
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,7001.78546023389
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,500457264955.763
Thailand,THA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,68.018
Timor-Leste,TLS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.1229390731387
Timor-Leste,TLS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.7520088603671
Timor-Leste,TLS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.5272730400248
Timor-Leste,TLS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.3142755784282
Timor-Leste,TLS,Trade (% of GDP),NE.TRD.GNFS.ZS,84.7503111042388
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1663.5596290755
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2162619200
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.511
Togo,TGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.1725179891178
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.0749387018129
Togo,TGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.7268253399105
Togo,TGO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.5098326585601
Togo,TGO,Trade (% of GDP),NE.TRD.GNFS.ZS,55.0659513954403
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,886.699511508194
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,7486031561.86885
Togo,TGO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,56.556
Tonga,TON,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.8115669242968
Tonga,TON,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.7759011100476
Tonga,TON,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.60666885723674
Tonga,TON,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,50.9036994442619
Tonga,TON,Trade (% of GDP),NE.TRD.GNFS.ZS,85.5340228866952
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4605.97084119137
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,484796854.918756
Tonga,TON,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,44.79
Trinidad and Tobago,TTO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.77700442372342
Trinidad and Tobago,TTO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.77491801406
Trinidad and Tobago,TTO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.299531342366
Trinidad and Tobago,TTO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,62.3617589768735
Trinidad and Tobago,TTO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,13705.900228571
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,20807571314.3043
Trinidad and Tobago,TTO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,53.977
Tunisia,TUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.3804221079653
Tunisia,TUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.5369685094986
Tunisia,TUN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.6936411304917
Tunisia,TUN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,60.1847819454347
Tunisia,TUN,Trade (% of GDP),NE.TRD.GNFS.ZS,82.8176028500521
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3497.71902658991
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,42538289933.2162
Tunisia,TUN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,28.327
Turkiye,TUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.66994125264828
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.0257662212334
Turkiye,TUR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.1391926047148
Turkiye,TUR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,54.2011346663054
Turkiye,TUR,Trade (% of GDP),NE.TRD.GNFS.ZS,61.3437550984754
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,8638.73913259299
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,720338498174.744
Turkiye,TUR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,34.483
Turkmenistan,TKM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.4920524061037
Turkmenistan,TKM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.3826880265398
Turkmenistan,TKM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Turkmenistan,TKM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.1252595673566
Turkmenistan,TKM,Trade (% of GDP),NE.TRD.GNFS.ZS,35.9365938526967
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,7330.36628793054
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,45818000000
Turkmenistan,TKM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,50.481
Turks and Caicos Islands,TCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.430680641975896
Turks and Caicos Islands,TCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.6528943318231
Turks and Caicos Islands,TCA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,0.670464414768604
Turks and Caicos Islands,TCA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,72.8467860646367
Turks and Caicos Islands,TCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,20882.2612702141
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,924583000
Turks and Caicos Islands,TCA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Tuvalu,TUV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Tuvalu,TUV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Tuvalu,TUV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Tuvalu,TUV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Tuvalu,TUV,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,4674.91140255256
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,51746594.3148543
Tuvalu,TUV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Uganda,UGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.9290337204808
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.4905245869983
Uganda,UGA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,15.7952567223837
Uganda,UGA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,42.8380040895828
Uganda,UGA,Trade (% of GDP),NE.TRD.GNFS.ZS,37.0006923915988
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,846.881199214917
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,37605430214.3519
Uganda,UGA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.797
Ukraine,UKR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.31015109807472
Ukraine,UKR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.7999429657705
Ukraine,UKR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.1013826063601
Ukraine,UKR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,55.7900164518172
Ukraine,UKR,Trade (% of GDP),NE.TRD.GNFS.ZS,79.1564523761815
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,3751.7373046875
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,156617722013.342
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.961
United Arab Emirates,ARE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.963890712780097
United Arab Emirates,ARE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,42.1740430729015
United Arab Emirates,ARE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.2917800360059
United Arab Emirates,ARE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.8620662143186
United Arab Emirates,ARE,Trade (% of GDP),NE.TRD.GNFS.ZS,166.571899322058
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,37629.1741687956
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,349473015336.939
United Arab Emirates,ARE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,62.876
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.660080749403124
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.3880191304612
United Kingdom,GBR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.96455238066272
United Kingdom,GBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,72.1466358217126
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,58.7745593759029
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,40217.0090116986
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2697806592293.86
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,74.492
United States,USA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.948847431791134
United States,USA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.5084284843618
United States,USA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.6290647168458
United States,USA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,78.137486413611
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,23.3837618777961
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,63528.6343027508
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,21060473613000
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,66.605
Upper middle income,UMC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.26127196371954
Upper middle income,UMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.2948537577937
Upper middle income,UMC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,22.1750453631022
Upper middle income,UMC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,55.299437880514
Upper middle income,UMC,Trade (% of GDP),NE.TRD.GNFS.ZS,43.2975483084035
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,8663.00209318727
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,23959410661464.3
Upper middle income,UMC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.2104160462616
Uruguay,URY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.49143461609302
Uruguay,URY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.6735607069689
Uruguay,URY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.2556102189111
Uruguay,URY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,64.5211912581961
Uruguay,URY,Trade (% of GDP),NE.TRD.GNFS.ZS,46.0172766973717
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,15650.4993032445
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,53666908053.7655
Uruguay,URY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.745
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.8538332217675
Uzbekistan,UZB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.9835412574703
Uzbekistan,UZB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.1643699370023
Uzbekistan,UZB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,35.6416510200488
Uzbekistan,UZB,Trade (% of GDP),NE.TRD.GNFS.ZS,61.8391899034761
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,1759.30747053678
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,60224701296.7885
Uzbekistan,UZB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,42.855
Vanuatu,VUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Vanuatu,VUT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Vanuatu,VUT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Vanuatu,VUT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Vanuatu,VUT,Trade (% of GDP),NE.TRD.GNFS.ZS,62.9663867948803
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2917.75684908933
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,909421043.508407
Vanuatu,VUT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.419
"Venezuela, RB",VEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
"Venezuela, RB",VEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
"Venezuela, RB",VEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
"Venezuela, RB",VEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
"Venezuela, RB",VEN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,..
"Venezuela, RB",VEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,42.629
Viet Nam,VNM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.6554035685555
Viet Nam,VNM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.7437132938798
Viet Nam,VNM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,23.9472430412936
Viet Nam,VNM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,41.8311604395688
Viet Nam,VNM,Trade (% of GDP),NE.TRD.GNFS.ZS,163.245862900709
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,3586.34717624763
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,346615738537.796
Viet Nam,VNM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,74.97
